Location,County,Statistic,Value,Year,Month,Day,Unit,Age adjusted
State of Delaware,N/A,New Positive Cases,146,2020,4,13,people,false
State of Delaware,N/A,New Positive Cases,194,2020,4,14,people,false
State of Delaware,N/A,New Positive Cases,61,2020,4,15,people,false
State of Delaware,N/A,New Positive Cases,112,2020,4,16,people,false
State of Delaware,N/A,New Positive Cases,284,2020,4,17,people,false
State of Delaware,N/A,New Positive Cases,117,2020,4,18,people,false
State of Delaware,N/A,New Positive Cases,203,2020,4,19,people,false
State of Delaware,N/A,New Positive Cases,190,2020,4,20,people,false
State of Delaware,N/A,New Positive Cases,275,2020,4,21,people,false
State of Delaware,N/A,New Positive Cases,130,2020,4,22,people,false
State of Delaware,N/A,New Positive Cases,144,2020,4,23,people,false
State of Delaware,N/A,New Positive Cases,136,2020,4,24,people,false
State of Delaware,N/A,New Positive Cases,456,2020,4,25,people,false
State of Delaware,N/A,New Positive Cases,130,2020,4,26,people,false
State of Delaware,N/A,New Positive Cases,404,2020,4,27,people,false
State of Delaware,N/A,New Positive Cases,108,2020,4,28,people,false
State of Delaware,N/A,New Positive Cases,39,2020,4,29,people,false
State of Delaware,N/A,New Positive Cases,196,2020,4,30,people,false
State of Delaware,N/A,New Positive Cases,130,2020,5,1,people,false
State of Delaware,N/A,New Positive Cases,151,2020,5,2,people,false
State of Delaware,N/A,New Positive Cases,300,2020,5,3,people,false
State of Delaware,N/A,New Positive Cases,215,2020,5,4,people,false
State of Delaware,N/A,New Positive Cases,168,2020,5,5,people,false
State of Delaware,N/A,New Positive Cases,189,2020,5,6,people,false
State of Delaware,N/A,New Positive Cases,175,2020,5,7,people,false
State of Delaware,N/A,New Positive Cases,159,2020,5,8,people,false
State of Delaware,N/A,New Positive Cases,122,2020,5,9,people,false
State of Delaware,N/A,New Positive Cases,488,2020,5,10,people,false
State of Delaware,N/A,New Positive Cases,116,2020,5,11,people,false
State of Delaware,N/A,New Positive Cases,67,2020,5,12,people,false
State of Delaware,N/A,New Positive Cases,63,2020,5,13,people,false
State of Delaware,N/A,New Positive Cases,119,2020,5,14,people,false
State of Delaware,N/A,New Positive Cases,460,2020,5,15,people,false
State of Delaware,N/A,New Positive Cases,136,2020,5,16,people,false
State of Delaware,N/A,New Positive Cases,188,2020,5,17,people,false
State of Delaware,N/A,New Positive Cases,110,2020,5,18,people,false
State of Delaware,N/A,New Positive Cases,76,2020,5,19,people,false
State of Delaware,N/A,New Positive Cases,96,2020,5,20,people,false
State of Delaware,N/A,New Positive Cases,132,2020,5,21,people,false
State of Delaware,N/A,New Positive Cases,112,2020,5,22,people,false
State of Delaware,N/A,New Positive Cases,130,2020,5,23,people,false
State of Delaware,N/A,New Positive Cases,156,2020,5,24,people,false
State of Delaware,N/A,New Positive Cases,93,2020,5,25,people,false
State of Delaware,N/A,New Positive Cases,35,2020,5,26,people,false
State of Delaware,N/A,New Positive Cases,75,2020,5,27,people,false
State of Delaware,N/A,New Positive Cases,77,2020,5,28,people,false
State of Delaware,N/A,New Positive Cases,156,2020,5,29,people,false
State of Delaware,N/A,New Positive Cases,68,2020,5,30,people,false
State of Delaware,N/A,New Positive Cases,127,2020,5,31,people,false
State of Delaware,N/A,New Positive Cases,58,2020,6,1,people,false
State of Delaware,N/A,New Positive Cases,36,2020,6,2,people,false
State of Delaware,N/A,New Positive Cases,43,2020,6,3,people,false
State of Delaware,N/A,New Positive Cases,56,2020,6,4,people,false
State of Delaware,N/A,New Positive Cases,74,2020,6,5,people,false
State of Delaware,N/A,New Positive Cases,82,2020,6,6,people,false
State of Delaware,N/A,New Positive Cases,47,2020,6,7,people,false
State of Delaware,N/A,New Positive Cases,51,2020,6,8,people,false
State of Delaware,N/A,New Positive Cases,36,2020,6,9,people,false
State of Delaware,N/A,New Positive Cases,69,2020,6,10,people,false
State of Delaware,N/A,New Positive Cases,58,2020,6,11,people,false
State of Delaware,N/A,New Positive Cases,56,2020,6,12,people,false
State of Delaware,N/A,New Positive Cases,42,2020,6,13,people,false
State of Delaware,N/A,New Positive Cases,74,2020,6,14,people,false
State of Delaware,N/A,New Positive Cases,59,2020,6,15,people,false
State of Delaware,N/A,New Positive Cases,48,2020,6,16,people,false
State of Delaware,N/A,New Positive Cases,61,2020,6,17,people,false
State of Delaware,N/A,New Positive Cases,41,2020,6,18,people,false
State of Delaware,N/A,New Positive Cases,48,2020,6,19,people,false
State of Delaware,N/A,New Positive Cases,89,2020,6,20,people,false
State of Delaware,N/A,New Positive Cases,45,2020,6,21,people,false
State of Delaware,N/A,New Positive Cases,48,2020,6,22,people,false
State of Delaware,N/A,New Positive Cases,42,2020,6,23,people,false
State of Delaware,N/A,New Positive Cases,98,2020,6,24,people,false
State of Delaware,N/A,New Positive Cases,82,2020,6,25,people,false
State of Delaware,N/A,New Positive Cases,112,2020,6,26,people,false
State of Delaware,N/A,New Positive Cases,131,2020,6,27,people,false
State of Delaware,N/A,New Positive Cases,152,2020,6,28,people,false
State of Delaware,N/A,New Positive Cases,80,2020,6,29,people,false
State of Delaware,N/A,New Positive Cases,41,2020,6,30,people,false
State of Delaware,N/A,New Positive Cases,184,2020,7,1,people,false
State of Delaware,N/A,New Positive Cases,158,2020,7,2,people,false
State of Delaware,N/A,New Positive Cases,73,2020,7,3,people,false
State of Delaware,N/A,New Positive Cases,205,2020,7,4,people,false
State of Delaware,N/A,New Positive Cases,112,2020,7,5,people,false
State of Delaware,N/A,New Positive Cases,120,2020,7,6,people,false
State of Delaware,N/A,New Positive Cases,54,2020,7,7,people,false
State of Delaware,N/A,New Positive Cases,75,2020,7,8,people,false
State of Delaware,N/A,New Positive Cases,146,2020,7,9,people,false
State of Delaware,N/A,New Positive Cases,116,2020,7,10,people,false
State of Delaware,N/A,New Positive Cases,217,2020,7,11,people,false
State of Delaware,N/A,New Positive Cases,181,2020,7,12,people,false
State of Delaware,N/A,New Positive Cases,126,2020,7,13,people,false
State of Delaware,N/A,New Positive Cases,94,2020,7,14,people,false
State of Delaware,N/A,New Positive Cases,78,2020,7,15,people,false
State of Delaware,N/A,New Positive Cases,124,2020,7,16,people,false
State of Delaware,N/A,New Positive Cases,81,2020,7,17,people,false
State of Delaware,N/A,New Positive Cases,84,2020,7,18,people,false
State of Delaware,N/A,New Positive Cases,110,2020,7,19,people,false
State of Delaware,N/A,New Positive Cases,142,2020,7,20,people,false
State of Delaware,N/A,New Positive Cases,59,2020,7,21,people,false
State of Delaware,N/A,New Positive Cases,147,2020,7,22,people,false
State of Delaware,N/A,New Positive Cases,75,2020,7,23,people,false
State of Delaware,N/A,New Positive Cases,111,2020,7,24,people,false
State of Delaware,N/A,New Positive Cases,117,2020,7,25,people,false
State of Delaware,N/A,New Positive Cases,112,2020,7,26,people,false
State of Delaware,N/A,New Positive Cases,71,2020,7,27,people,false
State of Delaware,N/A,New Positive Cases,140,2020,7,28,people,false
State of Delaware,N/A,New Positive Cases,90,2020,7,29,people,false
State of Delaware,N/A,New Positive Cases,99,2020,7,30,people,false
State of Delaware,N/A,New Positive Cases,91,2020,7,31,people,false
State of Delaware,N/A,New Positive Cases,92,2020,8,1,people,false
State of Delaware,N/A,New Positive Cases,107,2020,8,2,people,false
State of Delaware,N/A,New Positive Cases,76,2020,8,3,people,false
State of Delaware,N/A,New Positive Cases,61,2020,8,4,people,false
State of Delaware,N/A,New Positive Cases,74,2020,8,5,people,false
State of Delaware,N/A,New Positive Cases,86,2020,8,6,people,false
State of Delaware,N/A,New Positive Cases,60,2020,8,7,people,false
State of Delaware,N/A,New Positive Cases,53,2020,8,8,people,false
State of Delaware,N/A,New Positive Cases,69,2020,8,9,people,false
State of Delaware,N/A,New Positive Cases,68,2020,8,10,people,false
State of Delaware,N/A,New Positive Cases,68,2020,8,11,people,false
State of Delaware,N/A,New Positive Cases,96,2020,8,12,people,false
State of Delaware,N/A,New Positive Cases,72,2020,8,13,people,false
State of Delaware,N/A,New Positive Cases,68,2020,8,14,people,false
State of Delaware,N/A,New Positive Cases,57,2020,8,15,people,false
State of Delaware,N/A,New Positive Cases,88,2020,8,16,people,false
State of Delaware,N/A,New Positive Cases,53,2020,8,17,people,false
State of Delaware,N/A,New Positive Cases,45,2020,8,18,people,false
State of Delaware,N/A,New Positive Cases,83,2020,8,19,people,false
State of Delaware,N/A,New Positive Cases,56,2020,8,20,people,false
State of Delaware,N/A,New Positive Cases,82,2020,8,21,people,false
State of Delaware,N/A,New Positive Cases,89,2020,8,22,people,false
State of Delaware,N/A,New Positive Cases,67,2020,8,23,people,false
State of Delaware,N/A,New Positive Cases,80,2020,8,24,people,false
State of Delaware,N/A,New Positive Cases,68,2020,8,25,people,false
State of Delaware,N/A,New Positive Cases,66,2020,8,26,people,false
State of Delaware,N/A,New Positive Cases,129,2020,8,27,people,false
State of Delaware,N/A,New Positive Cases,102,2020,8,28,people,false
State of Delaware,N/A,New Positive Cases,107,2020,8,29,people,false
State of Delaware,N/A,New Positive Cases,97,2020,8,30,people,false
State of Delaware,N/A,New Positive Cases,96,2020,8,31,people,false
State of Delaware,N/A,New Positive Cases,66,2020,9,1,people,false
State of Delaware,N/A,New Positive Cases,111,2020,9,2,people,false
State of Delaware,N/A,New Positive Cases,90,2020,9,3,people,false
State of Delaware,N/A,New Positive Cases,145,2020,9,4,people,false
State of Delaware,N/A,New Positive Cases,108,2020,9,5,people,false
State of Delaware,N/A,New Positive Cases,82,2020,9,6,people,false
State of Delaware,N/A,New Positive Cases,62,2020,9,7,people,false
State of Delaware,N/A,New Positive Cases,66,2020,9,8,people,false
State of Delaware,N/A,New Positive Cases,103,2020,9,9,people,false
State of Delaware,N/A,New Positive Cases,103,2020,9,10,people,false
State of Delaware,N/A,New Positive Cases,134,2020,9,11,people,false
State of Delaware,N/A,New Positive Cases,133,2020,9,12,people,false
State of Delaware,N/A,New Positive Cases,102,2020,9,13,people,false
State of Delaware,N/A,New Positive Cases,85,2020,9,14,people,false
State of Delaware,N/A,New Positive Cases,84,2020,9,15,people,false
State of Delaware,N/A,New Positive Cases,90,2020,9,16,people,false
State of Delaware,N/A,New Positive Cases,141,2020,9,17,people,false
State of Delaware,N/A,New Positive Cases,82,2020,9,18,people,false
State of Delaware,N/A,New Positive Cases,120,2020,9,19,people,false
State of Delaware,N/A,New Positive Cases,101,2020,9,20,people,false
State of Delaware,N/A,New Positive Cases,90,2020,9,21,people,false
State of Delaware,N/A,New Positive Cases,83,2020,9,22,people,false
State of Delaware,N/A,New Positive Cases,119,2020,9,23,people,false
State of Delaware,N/A,New Positive Cases,119,2020,9,24,people,false
State of Delaware,N/A,New Positive Cases,86,2020,9,25,people,false
State of Delaware,N/A,New Positive Cases,98,2020,9,26,people,false
State of Delaware,N/A,New Positive Cases,142,2020,9,27,people,false
State of Delaware,N/A,New Positive Cases,95,2020,9,28,people,false
State of Delaware,N/A,New Positive Cases,100,2020,9,29,people,false
State of Delaware,N/A,New Positive Cases,177,2020,9,30,people,false
State of Delaware,N/A,New Positive Cases,143,2020,10,1,people,false
State of Delaware,N/A,New Positive Cases,173,2020,10,2,people,false
State of Delaware,N/A,New Positive Cases,119,2020,10,3,people,false
State of Delaware,N/A,New Positive Cases,154,2020,10,4,people,false
State of Delaware,N/A,New Positive Cases,87,2020,10,5,people,false
State of Delaware,N/A,New Positive Cases,128,2020,10,6,people,false
State of Delaware,N/A,New Positive Cases,99,2020,10,7,people,false
State of Delaware,N/A,New Positive Cases,158,2020,10,8,people,false
State of Delaware,N/A,New Positive Cases,177,2020,10,9,people,false
State of Delaware,N/A,New Positive Cases,131,2020,10,10,people,false
State of Delaware,N/A,New Positive Cases,158,2020,10,11,people,false
State of Delaware,N/A,New Positive Cases,104,2020,10,12,people,false
State of Delaware,N/A,New Positive Cases,71,2020,10,13,people,false
State of Delaware,N/A,New Positive Cases,91,2020,10,14,people,false
State of Delaware,N/A,New Positive Cases,163,2020,10,15,people,false
State of Delaware,N/A,New Positive Cases,231,2020,10,16,people,false
State of Delaware,N/A,New Positive Cases,145,2020,10,17,people,false
State of Delaware,N/A,New Positive Cases,102,2020,10,18,people,false
State of Delaware,N/A,New Positive Cases,114,2020,10,19,people,false
State of Delaware,N/A,New Positive Cases,58,2020,10,20,people,false
State of Delaware,N/A,New Positive Cases,140,2020,10,21,people,false
State of Delaware,N/A,New Positive Cases,168,2020,10,22,people,false
State of Delaware,N/A,New Positive Cases,158,2020,10,23,people,false
State of Delaware,N/A,New Positive Cases,122,2020,10,24,people,false
State of Delaware,N/A,New Positive Cases,202,2020,10,25,people,false
State of Delaware,N/A,New Positive Cases,86,2020,10,26,people,false
State of Delaware,N/A,New Positive Cases,132,2020,10,27,people,false
State of Delaware,N/A,New Positive Cases,155,2020,10,28,people,false
State of Delaware,N/A,New Positive Cases,190,2020,10,29,people,false
State of Delaware,N/A,New Positive Cases,195,2020,10,30,people,false
State of Delaware,N/A,New Positive Cases,186,2020,10,31,people,false
State of Delaware,N/A,New Positive Cases,183,2020,11,1,people,false
State of Delaware,N/A,New Positive Cases,101,2020,11,2,people,false
State of Delaware,N/A,New Positive Cases,117,2020,11,3,people,false
State of Delaware,N/A,New Positive Cases,217,2020,11,4,people,false
State of Delaware,N/A,New Positive Cases,296,2020,11,5,people,false
State of Delaware,N/A,New Positive Cases,221,2020,11,6,people,false
State of Delaware,N/A,New Positive Cases,312,2020,11,7,people,false
State of Delaware,N/A,New Positive Cases,319,2020,11,8,people,false
State of Delaware,N/A,New Positive Cases,204,2020,11,9,people,false
State of Delaware,N/A,New Positive Cases,235,2020,11,10,people,false
State of Delaware,N/A,New Positive Cases,196,2020,11,11,people,false
State of Delaware,N/A,New Positive Cases,473,2020,11,12,people,false
State of Delaware,N/A,New Positive Cases,376,2020,11,13,people,false
State of Delaware,N/A,New Positive Cases,413,2020,11,14,people,false
State of Delaware,N/A,New Positive Cases,403,2020,11,15,people,false
State of Delaware,N/A,New Positive Cases,353,2020,11,16,people,false
State of Delaware,N/A,New Positive Cases,206,2020,11,17,people,false
State of Delaware,N/A,New Positive Cases,377,2020,11,18,people,false
State of Delaware,N/A,New Positive Cases,0.0,2020,3,8,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.0,2020,3,9,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.0,2020,3,10,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.4,2020,3,11,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.0,2020,3,12,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.1,2020,3,13,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.0,2020,3,14,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.3,2020,3,15,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.1,2020,3,16,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.4,2020,3,17,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,1.2,2020,3,18,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,1.4,2020,3,19,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.8,2020,3,20,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,0.7,2020,3,21,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,1.3,2020,3,22,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.0,2020,3,23,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.3,2020,3,24,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,1.9,2020,3,25,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,2.3,2020,3,26,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.8,2020,3,27,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.9,2020,3,28,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.8,2020,3,29,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.8,2020,3,30,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.4,2020,3,31,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.8,2020,4,1,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.3,2020,4,2,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,18.2,2020,4,3,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.2,2020,4,4,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.4,2020,4,5,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,9.9,2020,4,6,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,23.8,2020,4,7,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.3,2020,4,8,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,10.4,2020,4,9,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,16.4,2020,4,10,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,14.4,2020,4,11,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.3,2020,4,12,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,15.4,2020,4,13,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,20.4,2020,4,14,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.4,2020,4,15,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.8,2020,4,16,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,29.9,2020,4,17,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.3,2020,4,18,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,21.4,2020,4,19,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,20.0,2020,4,20,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,29.0,2020,4,21,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.7,2020,4,22,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,15.2,2020,4,23,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,14.3,2020,4,24,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,48.0,2020,4,25,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.7,2020,4,26,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,42.5,2020,4,27,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.4,2020,4,28,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.1,2020,4,29,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,20.6,2020,4,30,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.7,2020,5,1,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,15.9,2020,5,2,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,31.6,2020,5,3,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,22.6,2020,5,4,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,17.7,2020,5,5,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,19.9,2020,5,6,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,18.4,2020,5,7,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,16.7,2020,5,8,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.8,2020,5,9,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,51.4,2020,5,10,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.2,2020,5,11,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.1,2020,5,12,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.6,2020,5,13,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.5,2020,5,14,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,48.4,2020,5,15,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,14.3,2020,5,16,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,19.8,2020,5,17,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.6,2020,5,18,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.0,2020,5,19,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,10.1,2020,5,20,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.9,2020,5,21,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.8,2020,5,22,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.7,2020,5,23,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,16.4,2020,5,24,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,9.8,2020,5,25,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.7,2020,5,26,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.9,2020,5,27,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.1,2020,5,28,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,16.4,2020,5,29,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.2,2020,5,30,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.4,2020,5,31,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.1,2020,6,1,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.8,2020,6,2,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.5,2020,6,3,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.9,2020,6,4,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.8,2020,6,5,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.6,2020,6,6,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.9,2020,6,7,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.4,2020,6,8,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,3.8,2020,6,9,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.3,2020,6,10,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.1,2020,6,11,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.9,2020,6,12,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.4,2020,6,13,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.8,2020,6,14,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.2,2020,6,15,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.1,2020,6,16,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,6.4,2020,6,17,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.3,2020,6,18,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.1,2020,6,19,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,9.4,2020,6,20,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.7,2020,6,21,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.1,2020,6,22,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.4,2020,6,23,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,10.3,2020,6,24,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.6,2020,6,25,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.8,2020,6,26,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.8,2020,6,27,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,16.0,2020,6,28,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.4,2020,6,29,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,4.3,2020,6,30,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,19.4,2020,7,1,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,16.6,2020,7,2,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.7,2020,7,3,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,21.6,2020,7,4,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,11.8,2020,7,5,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.6,2020,7,6,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,5.7,2020,7,7,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,7.9,2020,7,8,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,15.4,2020,7,9,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,12.2,2020,7,10,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,22.9,2020,7,11,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,19.1,2020,7,12,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.3,2020,7,13,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,9.9,2020,7,14,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.2,2020,7,15,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,13.1,2020,7,16,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.5,2020,7,17,"rate per 100,000 people",false
State of Delaware,N/A,New Positive Cases,8.8,2020,7,18,"rate per 100,000 people",false
